Time (s),$ T_{tr} $ (nexaFoam)_Temp,"$ T_{vib, N_2} $ (nexaFoam)_Temp"
8.857e-05,10401.2,10353.6
8.858e-05,10401.0,10353.4
8.859e-05,10400.9,10353.3
8.86e-05,10400.8,10353.2
8.861e-05,10400.7,10353.1
8.862e-05,10400.5,10353.0
8.863e-05,10400.4,10352.8
8.864e-05,10400.3,10352.7
8.865e-05,10400.2,10352.6
8.866e-05,10400.0,10352.5
8.867e-05,10399.9,10352.4
8.868e-05,10399.8,10352.2
8.869e-05,10399.7,10352.1
8.87e-05,10399.5,10352.0
8.871e-05,10399.4,10351.9
8.872e-05,10399.3,10351.7
8.873e-05,10399.2,10351.6
8.874e-05,10399.0,10351.5
8.875e-05,10398.9,10351.4
8.876e-05,10398.8,10351.3
8.877e-05,10398.7,10351.1
8.878e-05,10398.5,10351.0
8.879e-05,10398.4,10350.9
8.88e-05,10398.3,10350.8
8.881e-05,10398.2,10350.7
8.882e-05,10398.0,10350.5
8.883e-05,10397.9,10350.4
8.884e-05,10397.8,10350.3
8.885e-05,10397.7,10350.2
8.886e-05,10397.5,10350.0
8.887e-05,10397.4,10349.9
8.888e-05,10397.3,10349.8
8.889e-05,10397.2,10349.7
8.89e-05,10397.0,10349.6
8.891e-05,10396.9,10349.4
8.892e-05,10396.8,10349.3
8.893e-05,10396.7,10349.2
8.894e-05,10396.5,10349.1
8.895e-05,10396.4,10349.0
8.896e-05,10396.3,10348.8
8.897e-05,10396.2,10348.7
8.898e-05,10396.0,10348.6
8.899e-05,10395.9,10348.5
8.9e-05,10395.8,10348.4
8.901e-05,10395.7,10348.2
8.902e-05,10395.5,10348.1
8.903e-05,10395.4,10348.0
8.904e-05,10395.3,10347.9
8.905e-05,10395.2,10347.7
8.906e-05,10395.0,10347.6
8.907e-05,10394.9,10347.5
8.908e-05,10394.8,10347.4
8.909e-05,10394.7,10347.3
8.91e-05,10394.5,10347.1
8.911e-05,10394.4,10347.0
8.912e-05,10394.3,10346.9
8.913e-05,10394.2,10346.8
8.914e-05,10394.1,10346.7
8.915e-05,10393.9,10346.5
8.916e-05,10393.8,10346.4
8.917e-05,10393.7,10346.3
8.918e-05,10393.6,10346.2
8.919e-05,10393.4,10346.1
8.92e-05,10393.3,10345.9
8.921e-05,10393.2,10345.8
8.922e-05,10393.1,10345.7
8.923e-05,10392.9,10345.6
8.924e-05,10392.8,10345.5
8.925e-05,10392.7,10345.3
8.926e-05,10392.6,10345.2
8.927e-05,10392.4,10345.1
8.928e-05,10392.3,10345.0
8.929e-05,10392.2,10344.9
8.93e-05,10392.1,10344.7
8.931e-05,10391.9,10344.6
8.932e-05,10391.8,10344.5
8.933e-05,10391.7,10344.4
8.934e-05,10391.6,10344.2
8.935e-05,10391.4,10344.1
8.936e-05,10391.3,10344.0
8.937e-05,10391.2,10343.9
8.938e-05,10391.1,10343.8
8.939e-05,10391.0,10343.6
8.94e-05,10390.8,10343.5
8.941e-05,10390.7,10343.4
8.942e-05,10390.6,10343.3
8.943e-05,10390.5,10343.2
8.944e-05,10390.3,10343.0
8.945e-05,10390.2,10342.9
8.946e-05,10390.1,10342.8
8.947e-05,10390.0,10342.7
8.948e-05,10389.8,10342.6
8.949e-05,10389.7,10342.4
8.95e-05,10389.6,10342.3
8.951e-05,10389.5,10342.2
8.952e-05,10389.3,10342.1
8.953e-05,10389.2,10342.0
8.954e-05,10389.1,10341.8
8.955e-05,10389.0,10341.7
8.956e-05,10388.9,10341.6
8.957e-05,10388.7,10341.5
8.958e-05,10388.6,10341.4
8.959e-05,10388.5,10341.2
8.96e-05,10388.4,10341.1
8.961e-05,10388.2,10341.0
8.962e-05,10388.1,10340.9
8.963e-05,10388.0,10340.8
8.964e-05,10387.9,10340.6
8.965e-05,10387.7,10340.5
8.966e-05,10387.6,10340.4
8.967e-05,10387.5,10340.3
8.968e-05,10387.4,10340.2
8.969e-05,10387.3,10340.0
8.97e-05,10387.1,10339.9
8.971e-05,10387.0,10339.8
8.972e-05,10386.9,10339.7
8.973e-05,10386.8,10339.6
8.974e-05,10386.6,10339.4
8.975e-05,10386.5,10339.3
8.976e-05,10386.4,10339.2
8.977e-05,10386.3,10339.1
8.978e-05,10386.1,10339.0
8.979e-05,10386.0,10338.8
8.98e-05,10385.9,10338.7
8.981e-05,10385.8,10338.6
8.982e-05,10385.7,10338.5
8.983e-05,10385.5,10338.4
8.984e-05,10385.4,10338.2
8.985e-05,10385.3,10338.1
8.986e-05,10385.2,10338.0
8.987e-05,10385.0,10337.9
8.988e-05,10384.9,10337.8
8.989e-05,10384.8,10337.7
8.99e-05,10384.7,10337.5
8.991e-05,10384.5,10337.4
8.992e-05,10384.4,10337.3
8.993e-05,10384.3,10337.2
8.994e-05,10384.2,10337.1
8.995e-05,10384.1,10336.9
8.996e-05,10383.9,10336.8
8.997e-05,10383.8,10336.7
8.998e-05,10383.7,10336.6
8.999e-05,10383.6,10336.5
9e-05,10383.4,10336.3
9.001e-05,10383.3,10336.2
9.002e-05,10383.2,10336.1
9.003e-05,10383.1,10336.0
9.004e-05,10383.0,10335.9
9.005e-05,10382.8,10335.7
9.006e-05,10382.7,10335.6
9.007e-05,10382.6,10335.5
9.008e-05,10382.5,10335.4
9.009e-05,10382.3,10335.3
9.01e-05,10382.2,10335.1
9.011e-05,10382.1,10335.0
9.012e-05,10382.0,10334.9
9.013e-05,10381.9,10334.8
9.014e-05,10381.7,10334.7
9.015e-05,10381.6,10334.6
9.016e-05,10381.5,10334.4
9.017e-05,10381.4,10334.3
9.018e-05,10381.2,10334.2
9.019e-05,10381.1,10334.1
9.02e-05,10381.0,10334.0
9.021e-05,10380.9,10333.8
9.022e-05,10380.7,10333.7
9.023e-05,10380.6,10333.6
9.024e-05,10380.5,10333.5
9.025e-05,10380.4,10333.4
9.026e-05,10380.3,10333.2
9.027e-05,10380.1,10333.1
9.028e-05,10380.0,10333.0
9.029e-05,10379.9,10332.9
9.03e-05,10379.8,10332.8
9.031e-05,10379.7,10332.6
9.032e-05,10379.5,10332.5
9.033e-05,10379.4,10332.4
9.034e-05,10379.3,10332.3
9.035e-05,10379.2,10332.2
9.036e-05,10379.0,10332.1
9.037e-05,10378.9,10331.9
9.038e-05,10378.8,10331.8
9.039e-05,10378.7,10331.7
9.04e-05,10378.6,10331.6
9.041e-05,10378.4,10331.5
9.042e-05,10378.3,10331.3
9.043e-05,10378.2,10331.2
9.044e-05,10378.1,10331.1
9.045e-05,10377.9,10331.0
9.046e-05,10377.8,10330.9
9.047e-05,10377.7,10330.7
9.048e-05,10377.6,10330.6
9.049e-05,10377.5,10330.5
9.05e-05,10377.3,10330.4
9.051e-05,10377.2,10330.3
9.052e-05,10377.1,10330.2
9.053e-05,10377.0,10330.0
9.054e-05,10376.8,10329.9
9.055e-05,10376.7,10329.8
9.056e-05,10376.6,10329.7
9.057e-05,10376.5,10329.6
9.058e-05,10376.4,10329.4
9.059e-05,10376.2,10329.3
9.06e-05,10376.1,10329.2
9.061e-05,10376.0,10329.1
9.062e-05,10375.9,10329.0
9.063e-05,10375.8,10328.9
9.064e-05,10375.6,10328.7
9.065e-05,10375.5,10328.6
9.066e-05,10375.4,10328.5
9.067e-05,10375.3,10328.4
9.068e-05,10375.1,10328.3
9.069e-05,10375.0,10328.1
9.07e-05,10374.9,10328.0
9.071e-05,10374.8,10327.9
9.072e-05,10374.7,10327.8
9.073e-05,10374.5,10327.7
9.074e-05,10374.4,10327.6
9.075e-05,10374.3,10327.4
9.076e-05,10374.2,10327.3
9.077e-05,10374.1,10327.2
9.078e-05,10373.9,10327.1
9.079e-05,10373.8,10327.0
9.08e-05,10373.7,10326.8
9.081e-05,10373.6,10326.7
9.082e-05,10373.4,10326.6
9.083e-05,10373.3,10326.5
9.084e-05,10373.2,10326.4
9.085e-05,10373.1,10326.3
9.086e-05,10373.0,10326.1
9.087e-05,10372.8,10326.0
9.088e-05,10372.7,10325.9
9.089e-05,10372.6,10325.8
9.09e-05,10372.5,10325.7
9.091e-05,10372.4,10325.5
9.092e-05,10372.2,10325.4
9.093e-05,10372.1,10325.3
9.094e-05,10372.0,10325.2
9.095e-05,10371.9,10325.1
9.096e-05,10371.7,10325.0
9.097e-05,10371.6,10324.8
9.098e-05,10371.5,10324.7
9.099e-05,10371.4,10324.6
9.1e-05,10371.3,10324.5
9.101e-05,10371.1,10324.4
9.102e-05,10371.0,10324.3
9.103e-05,10370.9,10324.1
9.104e-05,10370.8,10324.0
9.105e-05,10370.7,10323.9
9.106e-05,10370.5,10323.8
9.107e-05,10370.4,10323.7
9.108e-05,10370.3,10323.5
9.109e-05,10370.2,10323.4
9.11e-05,10370.1,10323.3
9.111e-05,10369.9,10323.2
9.112e-05,10369.8,10323.1
9.113e-05,10369.7,10323.0
9.114e-05,10369.6,10322.8
9.115e-05,10369.5,10322.7
9.116e-05,10369.3,10322.6
9.117e-05,10369.2,10322.5
9.118e-05,10369.1,10322.4
9.119e-05,10369.0,10322.3
9.12e-05,10368.8,10322.1
9.121e-05,10368.7,10322.0
9.122e-05,10368.6,10321.9
9.123e-05,10368.5,10321.8
9.124e-05,10368.4,10321.7
9.125e-05,10368.2,10321.5
9.126e-05,10368.1,10321.4
9.127e-05,10368.0,10321.3
9.128e-05,10367.9,10321.2
9.129e-05,10367.8,10321.1
9.13e-05,10367.6,10321.0
9.131e-05,10367.5,10320.8
9.132e-05,10367.4,10320.7
9.133e-05,10367.3,10320.6
9.134e-05,10367.2,10320.5
9.135e-05,10367.0,10320.4
9.136e-05,10366.9,10320.3
9.137e-05,10366.8,10320.1
9.138e-05,10366.7,10320.0
9.139e-05,10366.6,10319.9
9.14e-05,10366.4,10319.8
9.141e-05,10366.3,10319.7
9.142e-05,10366.2,10319.6
9.143e-05,10366.1,10319.4
9.144e-05,10366.0,10319.3
9.145e-05,10365.8,10319.2
9.146e-05,10365.7,10319.1
9.147e-05,10365.6,10319.0
9.148e-05,10365.5,10318.9
9.149e-05,10365.4,10318.7
9.15e-05,10365.2,10318.6
9.151e-05,10365.1,10318.5
9.152e-05,10365.0,10318.4
9.153e-05,10364.9,10318.3
9.154e-05,10364.8,10318.2
9.155e-05,10364.6,10318.0
9.156e-05,10364.5,10317.9
9.157e-05,10364.4,10317.8
9.158e-05,10364.3,10317.7
9.159e-05,10364.2,10317.6
9.16e-05,10364.0,10317.5
9.161e-05,10363.9,10317.3
9.162e-05,10363.8,10317.2
9.163e-05,10363.7,10317.1
9.164e-05,10363.6,10317.0
9.165e-05,10363.4,10316.9
9.166e-05,10363.3,10316.8
9.167e-05,10363.2,10316.6
9.168e-05,10363.1,10316.5
9.169e-05,10363.0,10316.4
9.17e-05,10362.8,10316.3
9.171e-05,10362.7,10316.2
9.172e-05,10362.6,10316.1
9.173e-05,10362.5,10315.9
9.174e-05,10362.4,10315.8
9.175e-05,10362.2,10315.7
9.176e-05,10362.1,10315.6
9.177e-05,10362.0,10315.5
9.178e-05,10361.9,10315.4
9.179e-05,10361.8,10315.2
9.18e-05,10361.6,10315.1
9.181e-05,10361.5,10315.0
9.182e-05,10361.4,10314.9
9.183e-05,10361.3,10314.8
9.184e-05,10361.2,10314.7
9.185e-05,10361.0,10314.5
9.186e-05,10360.9,10314.4
9.187e-05,10360.8,10314.3
9.188e-05,10360.7,10314.2
9.189e-05,10360.6,10314.1
9.19e-05,10360.4,10314.0
9.191e-05,10360.3,10313.8
9.192e-05,10360.2,10313.7
9.193e-05,10360.1,10313.6
9.194e-05,10360.0,10313.5
9.195e-05,10359.8,10313.4
9.196e-05,10359.7,10313.3
9.197e-05,10359.6,10313.1
9.198e-05,10359.5,10313.0
9.199e-05,10359.4,10312.9
9.2e-05,10359.3,10312.8
9.201e-05,10359.1,10312.7
9.202e-05,10359.0,10312.6
9.203e-05,10358.9,10312.4
9.204e-05,10358.8,10312.3
9.205e-05,10358.7,10312.2
9.206e-05,10358.5,10312.1
9.207e-05,10358.4,10312.0
9.208e-05,10358.3,10311.9
9.209e-05,10358.2,10311.8
9.21e-05,10358.1,10311.6
9.211e-05,10357.9,10311.5
9.212e-05,10357.8,10311.4
9.213e-05,10357.7,10311.3
9.214e-05,10357.6,10311.2
9.215e-05,10357.5,10311.1
9.216e-05,10357.3,10310.9
9.217e-05,10357.2,10310.8
9.218e-05,10357.1,10310.7
9.219e-05,10357.0,10310.6
9.22e-05,10356.9,10310.5
9.221e-05,10356.7,10310.4
9.222e-05,10356.6,10310.2
9.223e-05,10356.5,10310.1
9.224e-05,10356.4,10310.0
9.225e-05,10356.3,10309.9
9.226e-05,10356.2,10309.8
9.227e-05,10356.0,10309.7
9.228e-05,10355.9,10309.5
9.229e-05,10355.8,10309.4
9.23e-05,10355.7,10309.3
9.231e-05,10355.6,10309.2
9.232e-05,10355.4,10309.1
9.233e-05,10355.3,10309.0
9.234e-05,10355.2,10308.9
9.235e-05,10355.1,10308.7
9.236e-05,10355.0,10308.6
9.237e-05,10354.8,10308.5
9.238e-05,10354.7,10308.4
9.239e-05,10354.6,10308.3
9.24e-05,10354.5,10308.2
9.241e-05,10354.4,10308.0
9.242e-05,10354.3,10307.9
9.243e-05,10354.1,10307.8
9.244e-05,10354.0,10307.7
9.245e-05,10353.9,10307.6
9.246e-05,10353.8,10307.5
9.247e-05,10353.7,10307.4
9.248e-05,10353.5,10307.2
9.249e-05,10353.4,10307.1
9.25e-05,10353.3,10307.0
9.251e-05,10353.2,10306.9
9.252e-05,10353.1,10306.8
9.253e-05,10352.9,10306.7
9.254e-05,10352.8,10306.5
9.255e-05,10352.7,10306.4
9.256e-05,10352.6,10306.3
9.257e-05,10352.5,10306.2
9.258e-05,10352.4,10306.1
9.259e-05,10352.2,10306.0
9.26e-05,10352.1,10305.9
9.261e-05,10352.0,10305.7
9.262e-05,10351.9,10305.6
9.263e-05,10351.8,10305.5
9.264e-05,10351.6,10305.4
9.265e-05,10351.5,10305.3
9.266e-05,10351.4,10305.2
9.267e-05,10351.3,10305.0
9.268e-05,10351.2,10304.9
9.269e-05,10351.1,10304.8
9.27e-05,10350.9,10304.7
9.271e-05,10350.8,10304.6
9.272e-05,10350.7,10304.5
9.273e-05,10350.6,10304.4
9.274e-05,10350.5,10304.2
9.275e-05,10350.3,10304.1
9.276e-05,10350.2,10304.0
9.277e-05,10350.1,10303.9
9.278e-05,10350.0,10303.8
9.279e-05,10349.9,10303.7
9.28e-05,10349.8,10303.6
9.281e-05,10349.6,10303.4
9.282e-05,10349.5,10303.3
9.283e-05,10349.4,10303.2
9.284e-05,10349.3,10303.1
9.285e-05,10349.2,10303.0
9.286e-05,10349.0,10302.9
9.287e-05,10348.9,10302.7
9.288e-05,10348.8,10302.6
9.289e-05,10348.7,10302.5
9.29e-05,10348.6,10302.4
9.291e-05,10348.5,10302.3
9.292e-05,10348.3,10302.2
9.293e-05,10348.2,10302.1
9.294e-05,10348.1,10301.9
9.295e-05,10348.0,10301.8
9.296e-05,10347.9,10301.7
9.297e-05,10347.8,10301.6
9.298e-05,10347.6,10301.5
9.299e-05,10347.5,10301.4
9.3e-05,10347.4,10301.3
9.301e-05,10347.3,10301.1
9.302e-05,10347.2,10301.0
9.303e-05,10347.0,10300.9
9.304e-05,10346.9,10300.8
9.305e-05,10346.8,10300.7
9.306e-05,10346.7,10300.6
9.307e-05,10346.6,10300.5
9.308e-05,10346.5,10300.3
9.309e-05,10346.3,10300.2
9.31e-05,10346.2,10300.1
9.311e-05,10346.1,10300.0
9.312e-05,10346.0,10299.9
9.313e-05,10345.9,10299.8
9.314e-05,10345.8,10299.7
9.315e-05,10345.6,10299.5
9.316e-05,10345.5,10299.4
9.317e-05,10345.4,10299.3
9.318e-05,10345.3,10299.2
9.319e-05,10345.2,10299.1
9.32e-05,10345.0,10299.0
9.321e-05,10344.9,10298.9
9.322e-05,10344.8,10298.7
9.323e-05,10344.7,10298.6
9.324e-05,10344.6,10298.5
9.325e-05,10344.5,10298.4
9.326e-05,10344.3,10298.3
9.327e-05,10344.2,10298.2
9.328e-05,10344.1,10298.1
9.329e-05,10344.0,10297.9
9.33e-05,10343.9,10297.8
9.331e-05,10343.8,10297.7
9.332e-05,10343.6,10297.6
9.333e-05,10343.5,10297.5
9.334e-05,10343.4,10297.4
9.335e-05,10343.3,10297.3
9.336e-05,10343.2,10297.1
9.337e-05,10343.1,10297.0
9.338e-05,10342.9,10296.9
9.339e-05,10342.8,10296.8
9.34e-05,10342.7,10296.7
9.341e-05,10342.6,10296.6
9.342e-05,10342.5,10296.5
9.343e-05,10342.3,10296.3
9.344e-05,10342.2,10296.2
9.345e-05,10342.1,10296.1
9.346e-05,10342.0,10296.0
9.347e-05,10341.9,10295.9
9.348e-05,10341.8,10295.8
9.349e-05,10341.6,10295.7
9.35e-05,10341.5,10295.5
9.351e-05,10341.4,10295.4
9.352e-05,10341.3,10295.3
9.353e-05,10341.2,10295.2
9.354e-05,10341.1,10295.1
9.355e-05,10340.9,10295.0
9.356e-05,10340.8,10294.9
9.357e-05,10340.7,10294.7
9.358e-05,10340.6,10294.6
9.359e-05,10340.5,10294.5
9.36e-05,10340.4,10294.4
9.361e-05,10340.2,10294.3
9.362e-05,10340.1,10294.2
9.363e-05,10340.0,10294.1
9.364e-05,10339.9,10294.0
9.365e-05,10339.8,10293.8
9.366e-05,10339.7,10293.7
9.367e-05,10339.5,10293.6
9.368e-05,10339.4,10293.5
9.369e-05,10339.3,10293.4
9.37e-05,10339.2,10293.3
9.371e-05,10339.1,10293.2
9.372e-05,10339.0,10293.0
9.373e-05,10338.8,10292.9
9.374e-05,10338.7,10292.8
9.375e-05,10338.6,10292.7
9.376e-05,10338.5,10292.6
9.377e-05,10338.4,10292.5
9.378e-05,10338.3,10292.4
9.379e-05,10338.1,10292.2
9.38e-05,10338.0,10292.1
9.381e-05,10337.9,10292.0
9.382e-05,10337.8,10291.9
9.383e-05,10337.7,10291.8
9.384e-05,10337.6,10291.7
9.385e-05,10337.4,10291.6
9.386e-05,10337.3,10291.5
9.387e-05,10337.2,10291.3
9.388e-05,10337.1,10291.2
9.389e-05,10337.0,10291.1
9.39e-05,10336.9,10291.0
9.391e-05,10336.7,10290.9
9.392e-05,10336.6,10290.8
9.393e-05,10336.5,10290.7
9.394e-05,10336.4,10290.5
9.395e-05,10336.3,10290.4
9.396e-05,10336.2,10290.3
9.397e-05,10336.0,10290.2
9.398e-05,10335.9,10290.1
9.399e-05,10335.8,10290.0
9.4e-05,10335.7,10289.9
9.401e-05,10335.6,10289.8
9.402e-05,10335.5,10289.6
9.403e-05,10335.4,10289.5
9.404e-05,10335.2,10289.4
9.405e-05,10335.1,10289.3
9.406e-05,10335.0,10289.2
9.407e-05,10334.9,10289.1
9.408e-05,10334.8,10289.0
9.409e-05,10334.7,10288.9
9.41e-05,10334.5,10288.7
9.411e-05,10334.4,10288.6
9.412e-05,10334.3,10288.5
9.413e-05,10334.2,10288.4
9.414e-05,10334.1,10288.3
9.415e-05,10334.0,10288.2
9.416e-05,10333.8,10288.1
9.417e-05,10333.7,10287.9
9.418e-05,10333.6,10287.8
9.419e-05,10333.5,10287.7
9.42e-05,10333.4,10287.6
9.421e-05,10333.3,10287.5
9.422e-05,10333.1,10287.4
9.423e-05,10333.0,10287.3
9.424e-05,10332.9,10287.2
9.425e-05,10332.8,10287.0
9.426e-05,10332.7,10286.9
9.427e-05,10332.6,10286.8
9.428e-05,10332.5,10286.7
9.429e-05,10332.3,10286.6
9.43e-05,10332.2,10286.5
9.431e-05,10332.1,10286.4
9.432e-05,10332.0,10286.3
9.433e-05,10331.9,10286.1
9.434e-05,10331.8,10286.0
9.435e-05,10331.6,10285.9
9.436e-05,10331.5,10285.8
9.437e-05,10331.4,10285.7
9.438e-05,10331.3,10285.6
9.439e-05,10331.2,10285.5
9.44e-05,10331.1,10285.4
9.441e-05,10330.9,10285.2
9.442e-05,10330.8,10285.1
9.443e-05,10330.7,10285.0
9.444e-05,10330.6,10284.9
9.445e-05,10330.5,10284.8
9.446e-05,10330.4,10284.7
9.447e-05,10330.3,10284.6
9.448e-05,10330.1,10284.5
9.449e-05,10330.0,10284.3
9.45e-05,10329.9,10284.2
9.451e-05,10329.8,10284.1
9.452e-05,10329.7,10284.0
9.453e-05,10329.6,10283.9
9.454e-05,10329.4,10283.8
9.455e-05,10329.3,10283.7
9.456e-05,10329.2,10283.6
9.457e-05,10329.1,10283.4
9.458e-05,10329.0,10283.3
9.459e-05,10328.9,10283.2
9.46e-05,10328.8,10283.1
9.461e-05,10328.6,10283.0
9.462e-05,10328.5,10282.9
9.463e-05,10328.4,10282.8
9.464e-05,10328.3,10282.7
9.465e-05,10328.2,10282.5
9.466e-05,10328.1,10282.4
9.467e-05,10327.9,10282.3
9.468e-05,10327.8,10282.2
9.469e-05,10327.7,10282.1
9.47e-05,10327.6,10282.0
9.471e-05,10327.5,10281.9
9.472e-05,10327.4,10281.8
9.473e-05,10327.3,10281.7
9.474e-05,10327.1,10281.5
9.475e-05,10327.0,10281.4
9.476e-05,10326.9,10281.3
9.477e-05,10326.8,10281.2
9.478e-05,10326.7,10281.1
9.479e-05,10326.6,10281.0
9.48e-05,10326.5,10280.9
9.481e-05,10326.3,10280.8
9.482e-05,10326.2,10280.6
9.483e-05,10326.1,10280.5
9.484e-05,10326.0,10280.4
9.485e-05,10325.9,10280.3
9.486e-05,10325.8,10280.2
9.487e-05,10325.6,10280.1
9.488e-05,10325.5,10280.0
9.489e-05,10325.4,10279.9
9.49e-05,10325.3,10279.7
9.491e-05,10325.2,10279.6
9.492e-05,10325.1,10279.5
9.493e-05,10325.0,10279.4
9.494e-05,10324.8,10279.3
9.495e-05,10324.7,10279.2
9.496e-05,10324.6,10279.1
9.497e-05,10324.5,10279.0
9.498e-05,10324.4,10278.9
9.499e-05,10324.3,10278.7
9.5e-05,10324.2,10278.6
9.501e-05,10324.0,10278.5
9.502e-05,10323.9,10278.4
9.503e-05,10323.8,10278.3
9.504e-05,10323.7,10278.2
9.505e-05,10323.6,10278.1
9.506e-05,10323.5,10278.0
9.507e-05,10323.4,10277.9
9.508e-05,10323.2,10277.7
9.509e-05,10323.1,10277.6
9.51e-05,10323.0,10277.5
9.511e-05,10322.9,10277.4
9.512e-05,10322.8,10277.3
9.513e-05,10322.7,10277.2
9.514e-05,10322.5,10277.1
9.515e-05,10322.4,10277.0
9.516e-05,10322.3,10276.8
9.517e-05,10322.2,10276.7
9.518e-05,10322.1,10276.6
9.519e-05,10322.0,10276.5
9.52e-05,10321.9,10276.4
9.521e-05,10321.7,10276.3
9.522e-05,10321.6,10276.2
9.523e-05,10321.5,10276.1
9.524e-05,10321.4,10276.0
9.525e-05,10321.3,10275.8
9.526e-05,10321.2,10275.7
9.527e-05,10321.1,10275.6
9.528e-05,10320.9,10275.5
9.529e-05,10320.8,10275.4
9.53e-05,10320.7,10275.3
9.531e-05,10320.6,10275.2
9.532e-05,10320.5,10275.1
9.533e-05,10320.4,10275.0
9.534e-05,10320.3,10274.8
9.535e-05,10320.1,10274.7
9.536e-05,10320.0,10274.6
9.537e-05,10319.9,10274.5
9.538e-05,10319.8,10274.4
9.539e-05,10319.7,10274.3
9.54e-05,10319.6,10274.2
9.541e-05,10319.5,10274.1
9.542e-05,10319.3,10274.0
9.543e-05,10319.2,10273.8
9.544e-05,10319.1,10273.7
9.545e-05,10319.0,10273.6
9.546e-05,10318.9,10273.5
9.547e-05,10318.8,10273.4
9.548e-05,10318.7,10273.3
9.549e-05,10318.6,10273.2
9.55e-05,10318.4,10273.1
9.551e-05,10318.3,10273.0
9.552e-05,10318.2,10272.8
9.553e-05,10318.1,10272.7
9.554e-05,10318.0,10272.6
9.555e-05,10317.9,10272.5
9.556e-05,10317.8,10272.4
9.557e-05,10317.6,10272.3
9.558e-05,10317.5,10272.2
9.559e-05,10317.4,10272.1
9.56e-05,10317.3,10272.0
9.561e-05,10317.2,10271.8
9.562e-05,10317.1,10271.7
9.563e-05,10317.0,10271.6
9.564e-05,10316.8,10271.5
9.565e-05,10316.7,10271.4
9.566e-05,10316.6,10271.3
9.567e-05,10316.5,10271.2
9.568e-05,10316.4,10271.1
9.569e-05,10316.3,10271.0
9.57e-05,10316.2,10270.8
9.571e-05,10316.0,10270.7
9.572e-05,10315.9,10270.6
9.573e-05,10315.8,10270.5
9.574e-05,10315.7,10270.4
9.575e-05,10315.6,10270.3
9.576e-05,10315.5,10270.2
9.577e-05,10315.4,10270.1
9.578e-05,10315.3,10270.0
9.579e-05,10315.1,10269.9
9.58e-05,10315.0,10269.7
9.581e-05,10314.9,10269.6
9.582e-05,10314.8,10269.5
9.583e-05,10314.7,10269.4
9.584e-05,10314.6,10269.3
9.585e-05,10314.5,10269.2
9.586e-05,10314.3,10269.1
9.587e-05,10314.2,10269.0
9.588e-05,10314.1,10268.9
9.589e-05,10314.0,10268.7
9.59e-05,10313.9,10268.6
9.591e-05,10313.8,10268.5
9.592e-05,10313.7,10268.4
9.593e-05,10313.6,10268.3
9.594e-05,10313.4,10268.2
9.595e-05,10313.3,10268.1
9.596e-05,10313.2,10268.0
9.597e-05,10313.1,10267.9
9.598e-05,10313.0,10267.8
9.599e-05,10312.9,10267.6
9.6e-05,10312.8,10267.5
9.601e-05,10312.6,10267.4
9.602e-05,10312.5,10267.3
9.603e-05,10312.4,10267.2
9.604e-05,10312.3,10267.1
9.605e-05,10312.2,10267.0
9.606e-05,10312.1,10266.9
9.607e-05,10312.0,10266.8
9.608e-05,10311.9,10266.7
9.609e-05,10311.7,10266.5
9.61e-05,10311.6,10266.4
9.611e-05,10311.5,10266.3
9.612e-05,10311.4,10266.2
9.613e-05,10311.3,10266.1
9.614e-05,10311.2,10266.0
9.615e-05,10311.1,10265.9
9.616e-05,10310.9,10265.8
9.617e-05,10310.8,10265.7
9.618e-05,10310.7,10265.6
9.619e-05,10310.6,10265.4
9.62e-05,10310.5,10265.3
9.621e-05,10310.4,10265.2
9.622e-05,10310.3,10265.1
9.623e-05,10310.2,10265.0
9.624e-05,10310.0,10264.9
9.625e-05,10309.9,10264.8
9.626e-05,10309.8,10264.7
9.627e-05,10309.7,10264.6
9.628e-05,10309.6,10264.5
9.629e-05,10309.5,10264.3
9.63e-05,10309.4,10264.2
9.631e-05,10309.3,10264.1
9.632e-05,10309.1,10264.0
9.633e-05,10309.0,10263.9
9.634e-05,10308.9,10263.8
9.635e-05,10308.8,10263.7
9.636e-05,10308.7,10263.6
9.637e-05,10308.6,10263.5
9.638e-05,10308.5,10263.4
9.639e-05,10308.4,10263.2
9.64e-05,10308.2,10263.1
9.641e-05,10308.1,10263.0
9.642e-05,10308.0,10262.9
9.643e-05,10307.9,10262.8
9.644e-05,10307.8,10262.7
9.645e-05,10307.7,10262.6
9.646e-05,10307.6,10262.5
9.647e-05,10307.5,10262.4
9.648e-05,10307.3,10262.3
9.649e-05,10307.2,10262.2
9.65e-05,10307.1,10262.0
9.651e-05,10307.0,10261.9
9.652e-05,10306.9,10261.8
9.653e-05,10306.8,10261.7
9.654e-05,10306.7,10261.6
9.655e-05,10306.6,10261.5
9.656e-05,10306.4,10261.4
9.657e-05,10306.3,10261.3
9.658e-05,10306.2,10261.2
9.659e-05,10306.1,10261.1
9.66e-05,10306.0,10260.9
9.661e-05,10305.9,10260.8
9.662e-05,10305.8,10260.7
9.663e-05,10305.7,10260.6
9.664e-05,10305.5,10260.5
9.665e-05,10305.4,10260.4
9.666e-05,10305.3,10260.3
9.667e-05,10305.2,10260.2
9.668e-05,10305.1,10260.1
9.669e-05,10305.0,10260.0
9.67e-05,10304.9,10259.9
9.671e-05,10304.8,10259.7
9.672e-05,10304.6,10259.6
9.673e-05,10304.5,10259.5
9.674e-05,10304.4,10259.4
9.675e-05,10304.3,10259.3
9.676e-05,10304.2,10259.2
